Name	category
LOC105369755	Active
RND1	Active
FKBP11	Active
ARF3	Active
PRKAG1	Active
KMT2D	Active
RHEBL1	Active
LMBR1L	Active
TUBA1A	Active
TROAP	Active
SPATS2	Active
MCRS1	Active
PRPF40B	Active
FMNL3	Active
TMBIM6	Active
NCKAP5L	Active
BCDIN3D-AS1	Active
BCDIN3D	Active
SMARCD1	Active
COX14	Active
CERS5	Active
LIMA1	Active
LOC107984505	Active
LARP4	Active
DIP2B	Active
ATF1	Active
LETMD1	Active
CSRNP2	Active
TFCP2	Active
POU6F1	Active
DAZAP2	Active
SMAGP	Active
LOC102723983	Active
GALNT6	Active
SLC4A8	Active
FIGNL2	Active
LOC105369971	Active
ATG101	Active
EIF4B	Active
TNS2	Active
SPRYD3	Active
ZNF740	Active
RARG	Active
MFSD5	Active
ESPL1	Active
PFDN5	Active
LOC112268097	Active
C12orf10	Active
AAAS	Active
SP7	Active
SP1	Active
PRR13	Active
PCBP2	Active
MAP3K12	Active
TARBP2	Active
ATF7	Active
ATP5MC2	Active
CALCOCO1	Active
CBX5	Active
HNRNPA1	Active
NFE2	Active
COPZ1	Active
ZNF385A	Active
ITGA5	Active
ITGA7	Active
BLOC1S1-RDH5	Active
BLOC1S1	Active
CD63	Active
LOC105369779	Active
GDF11	Active
SARNP	Active
ORMDL2	Active
DNAJC14	Active
PYM1	Active
PMEL	Active
CDK2	Active
RAB5B	Active
IKZF4	Active
LOC105369780	Active
RPS26	Active
ERBB3	Active
RPL41	Active
ZC3H10	Active
ESYT1	Active
LOC107987175	Active
MYL6B	Active
MYL6	Active
SMARCC2	Active
LOC107984468	Active
RNF41	Active
NABP2	Active
ANKRD52	Active
COQ10A	Active
CS	Active
CNPY2	Active
PAN2	Active
IL23A	Active
STAT2	Active
TIMELESS	Active
SPRYD4	Active
BAZ2A	Active
ATP5F1B	Active
SNORD59A	Active
PTGES3	Active
NACA	Active
PRIM1	Active
HSD17B6	Active
ZBTB39	Active
NEMP1	Active
NAB2	Active
STAT6	Active
LRP1	Active
SHMT2	Active
R3HDM2	Active
GLI1	Active
ARHGAP9	Active
MARS	Active
DDIT3	Active
MIR616	Active
MBD6	Active
DCTN2	Active
PIP4K2C	Active
DTX3	Active
OS9	Active
TSPAN31	Active
CDK4	Active
METTL1	Active
EEF1AKMT3	Active
TSFM	Active
CTDSP2	Active
LOC283387	Active
ATP23	Active
LRIG3	Active
LOC105369791	Active
FAM19A2	Active
USP15	Active
MIR6125	Active
MON2	Active
LINC01465	Active
MIRLET7I	Active
PPM1H	Active
RXYLT1	Active
SRGAP1	Active
C12orf66	Active
XPOT	Active
TBK1	Active
LOC105369804	Active
RASSF3	Active
GNS	Active
TBC1D30	Active
LEMD3	Active
HMGA2	Active
LLPH	Active
LLPH-AS1	Active
TMBIM4	Active
HELB	Active
GRIP1	Active
CAND1	Active
DYRK2	Active
MDM1	Active
LOC105369819	Active
RAP1B	Active
LOC100507250	Active
NUP107	Active
MDM2	Active
CPSF6	Active
YEATS4	Active
FRS2	Active
MIR3913-1	Active
CCT2	Active
LINC01481	Active
CNOT2	Active
KCNMB4	Active
ZFC3H1	Active
THAP2	Active
TMEM19	Active
RAB21	Active
TBC1D15	Active
ATXN7L3B	Active
CAPS2	Active
GLIPR1L2	Active
KRR1	Active
PHLDA1	Active
NAP1L1	Active
BBS10	Active
OSBPL8	Active
LOC105369850	Active
ZDHHC17	Active
CSRP2	Active
E2F7	Active
PAWR	Active
PPP1R12A	Active
PPP1R12A-AS1	Active
ACSS3	Active
CCDC59	Active
METTL25	Active
TMTC2	Active
LOC107984542	Active
C12orf29	Active
POC1B	Active
POC1B-GALNT4	Active
GALNT4	Active
POC1B-AS1	Active
ATP2B1	Active
ATP2B1-AS1	Active
BTG1	Active
LOC101928617	Active
LOC643339	Active
NUDT4	Active
UBE2N	Active
LOC112267866	Active
MRPL42	Active
CRADD	Active
CEP83	Active
CEP83-AS1	Active
TMCC3	Active
NDUFA12	Active
NR2C1	Active
FGD6	Active
VEZT	Active
METAP2	Active
LOC105369921	Active
SNRPF	Active
ELK3	Active
CDK17	Active
NEDD1	Active
LINC02453	Active
TMPO-AS1	Active
TMPO	Active
SLC25A3	Active
IKBIP	Active
APAF1	Active
UHRF1BP1L	Active
ACTR6	Active
DEPDC4	Active
SCYL2	Active
GAS2L3	Active
UTP20	Active
ARL1	Active
CHPT1	Active
GNPTAB	Active
WASHC3	Active
NUP37	Active
PARPBP	Active
NT5DC3	Active
LOC107984433	Active
LOC107984130	Active
HSP90B1	Active
MIR3652	Active
C12orf73	Active
TDG	Active
NFYB	Active
EID3	Active
LOC105369952	Active
C12orf45	Active
LOC414300	Active
WASHC4	Active
APPL2	Active
NUAK1	Active
CKAP4	Active
TCP11L2	Active
POLR3B	Active
LOC100287944	Active
RIC8B	Active
TMEM263	Active
MTERF2	Active
CRY1	Active
PWP1	Active
PRDM4	Active
FICD	Active
SART3	Active
ISCU	Active
LOC105369969	Active
SSH1	Active
ALKBH2	Active
UNG	Active
KCTD10	Active
UBE3B	Active
MMAB	Active
MVK	Active
GLTP	Active
TCHP	Active
GIT2	Active
ANKRD13A	Active
IFT81	Active
ATP2A2	Active
ANAPC7	Active
ARPC3	Active
GPN3	Active
FAM216A	Active
VPS29	Active
RAD9B	Active
PPTC7	Active
TCTN1	Active
PPP1CC	Active
PHETA1	Active
ATXN2	Active
ATXN2-AS	Active
BRAP	Active
ACAD10	Active
ALDH2	Active
MAPKAPK5	Active
TMEM116	Active
ERP29	Active
NAA25	Active
TRAFD1	Active
HECTD4	Active
RPL6	Active
PTPN11	Active
DDX54	Active
RITA1	Active
IQCD	Active
TPCN1	Active
LOC105369989	Active
PLBD2	Active
RBM19	Active
MED13L	Active
LINC00173	Active
C12orf49	Active
RNFT2	Active
FBXW8	Active
FBXO21	Active
RFC5	Active
WSB2	Active
VSIG10	Active
LOC101928274	Active
PEBP1	Active
CIT	Active
GCN1	Active
RPLP0	Active
PXN-AS1	Active
PXN	Active
RNU4-2	Active
RNU4-1	Active
MSI1	Active
COX6A1	Active
TRIAP1	Active
GATC	Active
SRSF9	Active
DYNLL1	Active
NRAV	Active
COQ5	Active
RNF10	Active
POP5	Active
LOC105370029	Active
MLEC	Active
UNC119B	Active
ACADS	Active
SPPL3	Active
XLOC_009911	Active
C12orf43	Active
RNF34	Active
KDM2B	Active
LOC101928346	Active
ORAI1	Active
TMEM120B	Active
LINC01089	Active
SETD1B	Active
HPD	Active
PSMD9	Active
MLXIP	Active
LOC101593348	Active
VPS33A	Active
CLIP1	Active
ZCCHC8	Active
RSRC2	Active
KNTC1	Active
DENR	Active
HIP1R	Active
VPS37B	Active
ABCB9	Active
OGFOD2	Active
ARL6IP4	Active
C12orf65	Active
CDK2AP1	Active
SBNO1	Active
LOC112268105	Active
MIR8072	Active
KMT5A	Active
SNRNP35	Active
RILPL1	Active
LOC101927415	Active
TMED2	Active
DDX55	Active
EIF2B1	Active
GTF2H3	Active
TCTN2	Active
ATP6V0A2	Active
DNAH10	Active
CCDC92	Active
ZNF664-RFLNA	Active
ZNF664	Active
NCOR2	Active
SCARB1	Active
UBC	Active
MIR5188	Active
DHX37	Active
BRI3BP	Active
AACS	Active
SLC15A4	Active
STX2	Active
RAN	Active
SFSWAP	Active
ULK1	Active
LOC107984455	Active
PUS1	Active
EP400	Active
DDX51	Active
NOC4L	Active
POLE	Active
PXMP2	Active
PGAM5	Active
ANKLE2	Active
GOLGA3	Active
CHFR	Active
LOC101928530	Active
ZNF605	Active
ZNF26	Active
LOC101928597	Active
ZNF84	Active
ZNF140	Active
ZNF891	Active
ZNF10	Active
ZNF268	Active
MPHOSPH8	Active
PSPC1	Active
ZMYM5	Active
ZMYM2	Active
LOC105370103	Active
IFT88	Active
EEF1AKMT1	Active
XPO4	Active
LATS2	Active
SAP18	Active
SKA3	Active
MRPL57	Active
LOC101928764	Active
ZDHHC20	Active
MICU2	Active
LINC00621	Active
SGCG	Active
SACS	Active
MIPEP	Active
PCOTH	Active
PARP4	Active
CENPJ	Active
MTMR6	Active
NUP58	Active
CDK8	Active
USP12	Active
USP12-AS2	Active
RPL21	Active
GTF3A	Active
MTIF3	Active
LNX2	Active
POLR1D	Active
PAN3-AS1	Active
POMP	Active
SLC7A1	Active
UBL3	Active
KATNAL1	Active
LINC01058	Active
UBE2L5	Active
LOC107984577	Active
HMGB1	Active
USPL1	Active
HSPH1	Active
LOC105370148	Active
B3GLCT	Active
FRY-AS1	Active
FRY	Active
BRCA2	Active
LOC107984584	Active
PDS5B	Active
RFC3	Active
CCDC169-SOHLH2	Active
CCDC169	Active
RFXAP	Active
SMAD9	Active
ALG5	Active
EXOSC8	Active
SUPT20H	Active
UFM1	Active
LINC00437	Active
FREM2	Active
PROSER1	Active
NHLRC3	Active
COG6	Active
FOXO1	Active
MRPS31	Active
SLC25A15	Active
ELF1	Active
WBP4	Active
KBTBD6	Active
LOC101929140	Active
KBTBD7	Active
MTRF1	Active
NAA16	Active
VWA8	Active
VWA8-AS1	Active
AKAP11	Active
DNAJC15	Active
CCDC122	Active
LACC1	Active
LOC105370297	Active
SERP2	Active
TSC22D1	Active
NUFIP1	Active
GPALPP1	Active
GTF2F2	Active
TPT1	Active
TPT1-AS1	Active
SLC25A30-AS1	Active
COG3	Active
ZC3H13	Active
CPB2-AS1	Active
LRCH1	Active
ESD	Active
SUCLA2	Active
NUDT15	Active
MED4	Active
ITM2B	Active
LINC00441	Active
RB1	Active
FNDC3A	Active
LOC105370203	Active
CDADC1	Active
CAB39L	Active
SETDB2-PHF11	Active
SETDB2	Active
PHF11	Active
RCBTB1	Active
EBPL	Active
KPNA3	Active
MIR3613	Active
TRIM13	Active
DLEU1	Active
RNASEH2B-AS1	Active
RNASEH2B	Active
C13orf42	Active
FAM124A	Active
INTS6	Active
INTS6-AS1	Active
WDFY2	Active
DHRS12	Active
NEK5	Active
LOC101929657	Active
NEK3	Active
VPS36	Active
CKAP2	Active
HNRNPA1L2	Active
SUGT1	Active
LOC105370214	Active
DIAPH3	Active
LOC105370227	Active
LINC00434	Active
TDRD3	Active
PCDH9	Active
MZT1	Active
BORA	Active
DIS3	Active
PIBF1	Active
TBC1D4	Active
COMMD6	Active
UCHL3	Active
LMO7-AS1	Active
CLN5	Active
FBXL3	Active
SLAIN1	Active
MIR3665	Active
RBM26	Active
RBM26-AS1	Active
NDFIP2-AS1	Active
NDFIP2	Active
SPRY2	Active
MIR17HG	Active
GPC6	Active
DCT	Active
TGDS	Active
GPR180	Active
ABCC4	Active
LOC102724149	Active
DZIP1	Active
DNAJC3-AS1	Active
DNAJC3	Active
UGGT2	Active
RAP2A	Active
LOC105370328	Active
FARP1	Active
STK24	Active
STK24-AS1	Active
UBAC2-AS1	Active
UBAC2	Active
LINC01232	Active
LINC00449	Active
TM9SF2	Active
LOC105370332	Active
CLYBL	Active
LOC105370333	Active
PCCA	Active
TMTC4	Active
FGF14-IT1	Active
FGF14-AS2	Active
LOC107984588	Active
TPP2	Active
TEX30	Active
ERCC5	Active
ARGLU1	Active
LOC105370348	Active
LIG4	Active
ABHD13	Active
COL4A1	Active
COL4A2	Active
NAXD	Active
CARS2	Active
ING1	Active
ANKRD10	Active
LOC101060553	Active
LOC102725228	Active
ATP11A	Active
PCID2	Active
CUL4A	Active
GRTP1	Active
DCUN1D2	Active
TMCO3	Active
TFDP1	Active
CDC16	Active
LOC105370384	Active
UPF3A	Active
CHAMP1	Active
TTC5	Active
CCNB1IP1	Active
PARP2	Active
RPPH1	Active
TEP1	Active
OSGEP	Active
APEX1	Active
PIP4P1	Active
PNP	Active
ANG	Active
RNASE4	Active
METTL17	Active
NDRG2	Active
TPPP2	Active
ZNF219	Active
TMEM253	Active
HNRNPC	Active
SUPT16H	Active
LOC107984643	Active
CHD8	Active
RAB2B	Active
TOX4	Active
METTL3	Active
SALL2	Active
DAD1	Active
ABHD4	Active
LOC105370404	Active
OXA1L	Active
MRPL52	Active
MMP14	Active
LRP10	Active
HAUS4	Active
MIR4707	Active
AJUBA	Active
LOC107984660	Active
C14orf93	Active
PSMB5	Active
CDH24	Active
ACIN1	Active
LOC107984665	Active
C14orf119	Active
SLC7A8	Active
HOMEZ	Active
PPP1R3E	Active
BCL2L2-PABPN1	Active
BCL2L2	Active
EFS	Active
NGDN	Active
ZFHX2	Active
AP1G2	Active
DHRS4	Active
CARMIL3	Active
NRL	Active
PCK2	Active
DCAF11	Active
PSME1	Active
PSME2	Active
RNF31	Active
REC8	Active
IPO4	Active
TM9SF1	Active
CHMP4A	Active
NEDD8-MDP1	Active
MDP1	Active
NEDD8	Active
GMPR2	Active
TINF2	Active
RABGGTA	Active
LOC102725044	Active
DHRS1	Active
NOP9	Active
NFATC4	Active
NYNRIN	Active
CBLN3	Active
SDR39U1	Active
LOC101927045	Active
G2E3	Active
SCFD1	Active
STRN3	Active
AP4S1	Active
HECTD1	Active
HEATR5A	Active
LOC101927124	Active
DTD2	Active
LOC105370437	Active
NUBPL	Active
ARHGAP5-AS1	Active
RNU6-8	Active
AKAP6	Active
EGLN3	Active
SPTSSA	Active
EAPP	Active
LOC105370447	Active
SNX6	Active
CFL2	Active
BAZ1A	Active
LOC112268124	Active
SRP54-AS1	Active
SRP54	Active
PPP2R3C	Active
KIAA0391	Active
NFKBIA	Active
RALGAPA1	Active
BRMS1L	Active
MBIP	Active
SLC25A21	Active
SLC25A21-AS1	Active
MIPOL1	Active
SEC23A	Active
SEC23A-AS1	Active
LOC105370459	Active
GEMIN2	Active
TRAPPC6B	Active
PNN	Active
LOC100288846	Active
FBXO33	Active
LOC105370461	Active
LOC105370466	Active
LINC02315	Active
C14orf28	Active
KLHL28	Active
TOGARAM1	Active
LOC105370474	Active
PRPF39	Active
FKBP3	Active
FANCM	Active
RPS29	Active
LOC107987206	Active
RN7SL1	Active
LRR1	Active
RPL36AL	Active
MGAT2	Active
DNAAF2	Active
POLE2	Active
KLHDC2	Active
NEMF	Active
RN7SL3	Active
LOC105378179	Active
RN7SL2	Active
ARF6	Active
VCPKMT	Active
SOS2	Active
L2HGDH	Active
ATP5S	Active
ATL1	Active
SAV1	Active
PYGL	Active
LOC105370492	Active
TMX1	Active
FRMD6-AS1	Active
RTRAF	Active
TXNDC16	Active
GPR137C	Active
ERO1A	Active
PSMC6	Active
STYX	Active
GNPNAT1	Active
LOC105370500	Active
CDKN3	Active
CNIH1	Active
GMFB	Active
CGRRF1	Active
WDHD1	Active
SOCS4	Active
MAPK1IP1L	Active
DLGAP5	Active
LOC105370508	Active
LOC105370509	Active
FBXO34	Active
ATG14	Active
KTN1-AS1	Active
KTN1	Active
TMEM260	Active
EXOC5	Active
AP5M1	Active
NAA30	Active
ACTR10	Active
PSMA3	Active
PSMA3-AS1	Active
ARID4A	Active
TIMM9	Active
KIAA0586	Active
JKAMP	Active
LRRC9	Active
LOC105370524	Active
PCNX4	Active
SIX4	Active
MNAT1	Active
TRMT5	Active
SLC38A6	Active
HIF1A-AS1	Active
HIF1A	Active
SNAPC1	Active
PPP2R5E	Active
LOC112268140	Active
WDR89	Active
LOC105370532	Active
ESR2	Active
MTHFD1	Active
ZBTB25	Active
ZBTB1	Active
PLEKHG3	Active
CHURC1-FNTB	Active
CHURC1	Active
RAB15	Active
LOC107984655	Active
FNTB	Active
MAX	Active
FUT8-AS1	Active
GPHN	Active
MPP5	Active
ATP6V1D	Active
EIF2S1	Active
TMEM229B	Active
PLEKHH1	Active
PIGH	Active
LOC105370543	Active
ARG2	Active
VTI1B	Active
RDH11	Active
ZFYVE26	Active
RAD51B	Active
ZFP36L1	Active
ACTN1	Active
ACTN1-AS1	Active
DCAF5	Active
EXD2	Active
ERH	Active
SLC39A9	Active
SUSD6	Active
LOC100289511	Active
SRSF5	Active
LOC101928046	Active
SYNJ2BP-COX16	Active
COX16	Active
SYNJ2BP	Active
MED6	Active
LOC101928075	Active
TTC9	Active
MAP3K9	Active
LOC100506411	Active
PCNX1	Active
LOC102724015	Active
SIPA1L1	Active
DCAF4	Active
ZFYVE1	Active
LOC105370560	Active
RBM25	Active
PSEN1	Active
NUMB	Active
RIOX1	Active
PNMA1	Active
MIR4505	Active
LOC100506476	Active
ZNF410	Active
FAM161B	Active
COQ6	Active
ENTPD5	Active
BBOF1	Active
ALDH6A1	Active
LIN52	Active
ABCD4	Active
VRTN	Active
NPC2	Active
ISCA2	Active
AREL1	Active
FCF1	Active
YLPM1	Active
DLST	Active
EIF2B2	Active
MLH3	Active
ACYP1	Active
ZC2HC1C	Active
NEK9	Active
TMED10	Active
FOS	Active
LINC01220	Active
FLVCR2	Active
ERG28	Active
TTLL5	Active
IFT43	Active
GPATCH2L	Active
ANGEL1	Active
IRF2BPL	Active
LINC02288	Active
CIPC	Active
POMT2	Active
GSTZ1	Active
TMED8	Active
SAMD15	Active
VIPAS39	Active
AHSA1	Active
SPTLC2	Active
ALKBH1	Active
SLIRP	Active
SNW1	Active
C14orf178	Active
ADCK1	Active
GTF2A1	Active
LOC101928504	Active
SEL1L	Active
LINC02301	Active
GALC	Active
SPATA7	Active
PTPN21	Active
ZC3H14	Active
TTC8	Active
FOXN3	Active
FOXN3-AS1	Active
LOC105370617	Active
EFCAB11	Active
TDP1	Active
PSMC1	Active
NRDE2	Active
CALM1	Active
TTC7B	Active
RPS6KA5	Active
DGLUCY	Active
CCDC88C	Active
LOC105370625	Active
PPP4R3A	Active
ATXN3	Active
NDUFB1	Active
CPSF2	Active
LGMN	Active
ITPK1	Active
MOAP1	Active
TMEM251	Active
GON7	Active
UBR7	Active
BTBD7	Active
UNC79	Active
PRIMA1	Active
DDX24	Active
IFI27L1	Active
IFI27L2	Active
DICER1	Active
DICER1-AS1	Active
CLMN	Active
SNHG10	Active
SCARNA13	Active
GLRX5	Active
ATG2B	Active
GSKIP	Active
LOC730202	Active
PAPOLA	Active
VRK1	Active
BCL11B	Active
CCNK	Active
CYP46A1	Active
YY1	Active
SLC25A29	Active
MIR345	Active
WARS	Active
WDR25	Active
DYNC1H1	Active
HSP90AA1	Active
WDR20	Active
MOK	Active
ZNF839	Active
CINP	Active
TECPR2	Active
ANKRD9	Active
LOC105370679	Active
LOC105370680	Active
RCOR1	Active
CDC42BPB	Active
LOC105370687	Active
EIF5	Active
MARK3	Active
TRMT61A	Active
BAG5	Active
APOPT1	Active
LOC105370688	Active
KLC1	Active
XRCC3	Active
ZFYVE21	Active
ATP5MPL	Active
LOC105370708	Active
INF2	Active
SIVA1	Active
CEP170B	Active
CLBA1	Active
CDCA4	Active
BRF1	Active
BTBD6	Active
PACS2	Active
TEX22	Active
LOC100507437	Active
MTA1	Active
NIPA1	Active
NIPA2	Active
CYFIP1	Active
TUBGCP5	Active
LOC102723534	Active
LOC102723564	Active
NDN	Active
SNURF	Active
UBE3A	Active
GABRB3	Active
LOC112268151	Active
NSMCE3	Active
LOC100130111	Active
LOC102725021	Active
ARHGAP11B	Active
FAN1	Active
MTMR10	Active
KLF13	Active
LOC105370939	Active
LOC101928042	Active
ARHGAP11A	Active
FMN1	Active
LOC105370759	Active
EMC7	Active
PGBD4	Active
KATNBL1	Active
EMC4	Active
SLC12A6	Active
NOP10	Active
NUTM1	Active
LPCAT4	Active
ACTC1	Active
AQR	Active
DPH6	Active
DPH6-AS1	Active
C15orf41	Active
LINC01852	Active
LOC107984760	Active
SPRED1	Active
FAM98B	Active
FSIP1	Active
LOC105370941	Active
EIF2AK4	Active
SRP14	Active
SRP14-AS1	Active
BMF	Active
BUB1B	Active
KNSTRN	Active
IVD	Active
CHST14	Active
CCDC32	Active
RPUSD2	Active
KNL1	Active
RAD51-AS1	Active
RAD51	Active
RMDN3	Active
GCHFR	Active
DNAJC17	Active
ZFYVE19	Active
SPINT1-AS1	Active
SPINT1	Active
RHOV	Active
VPS18	Active
LOC105370943	Active
EXD1	Active
CHP1	Active
OIP5	Active
NUSAP1	Active
NDUFAF1	Active
RTF1	Active
RPAP1	Active
TYRO3	Active
LOC105370791	Active
MGA	Active
MAPKBP1	Active
EHD4	Active
PLA2G4E-AS1	Active
VPS39	Active
LOC105370795	Active
TMEM87A	Active
GANC	Active
ZNF106	Active
SNAP23	Active
LRRC57	Active
HAUS2	Active
CDAN1	Active
TTBK2	Active
UBR1	Active
CCNDBP1	Active
ZSCAN29	Active
TUBGCP4	Active
TP53BP1	Active
MAP1A	Active
PDIA3	Active
ELL3	Active
SERF2	Active
SERF2-C15ORF63	Active
MIR1282	Active
SERINC4	Active
HYPK	Active
MFAP1	Active
WDR76	Active
CASC4	Active
CTDSPL2	Active
EIF3J-AS1	Active
EIF3J	Active
SPG11	Active
PATL2	Active
B2M	Active
SORD	Active
SHF	Active
GATM	Active
SPATA5L1	Active
LOC105370802	Active
MYEF2	Active
CTXN2	Active
CEP152	Active
EID1	Active
SECISBP2L	Active
COPS2	Active
GALK2	Active
MIR4716	Active
FAM227B	Active
DTWD1	Active
GABPB1-IT1	Active
USP8	Active
TRPM7	Active
SPPL2A	Active
AP4E1	Active
MIR4713HG	Active
DMXL2	Active
SCG3	Active
TMOD3	Active
LEO1	Active
MAPK6	Active
CERNA1	Active
MYO5C	Active
ARPP19	Active
LOC105370821	Active
RSL24D1	Active
RAB27A	Active
PIGB	Active
DNAAF4-CCPG1	Active
CCPG1	Active
C15orf65	Active
PRTG	Active
NEDD4	Active
TEX9	Active
LOC145783	Active
TCF12	Active
POLR2M	Active
ADAM10	Active
LOC101928725	Active
MINDY2	Active
SLTM	Active
RNF111	Active
CCNB2	Active
MYO1E	Active
GTF2A2	Active
BNIP2	Active
ANXA2	Active
ICE2	Active
RORA-AS1	Active
TLN2	Active
TPM1	Active
LOC107984798	Active
LACTB	Active
RPS27L	Active
LOC101928972	Active
RAB8B	Active
APH1B	Active
HERC1	Active
FAM96A	Active
SNX1	Active
PPIB	Active
CSNK1G1	Active
PCLAF	Active
TRIP4	Active
LOC105370861	Active
ZNF609	Active
OAZ2	Active
RBPMS2	Active
PLEKHO2	Active
SPG21	Active
MTFMT	Active
PDCD7	Active
CLPX	Active
PARP16	Active
DPP8	Active
HACD3	Active
INTS14	Active
SLC24A1	Active
DENND4A	Active
LOC105370866	Active
RAB11A	Active
LOC105370868	Active
DIS3L	Active
TIPIN	Active
MAP2K1	Active
SNAPC5	Active
MIR4512	Active
RPL4	Active
ZWILCH	Active
SMAD6	Active
LOC102723493	Active
SMAD3	Active
AAGAB	Active
IQCH	Active
IQCH-AS1	Active
C15orf61	Active
MAP2K5	Active
PIAS1	Active
CLN6	Active
FEM1B	Active
ANP32A	Active
LOC145694	Active
KIF23	Active
RPLP1	Active
LOC105370876	Active
TLE3	Active
LARP6	Active
LRRC49	Active
THAP10	Active
MYO9A	Active
PKM	Active
PARP6	Active
HEXA	Active
HEXA-AS1	Active
TMEM202-AS1	Active
ARIH1	Active
HIGD2B	Active
BBS4	Active
ADPGK	Active
NEO1	Active
NPTN	Active
CD276	Active
C15orf59	Active
STOML1	Active
PML	Active
SEMA7A	Active
UBL7	Active
UBL7-AS1	Active
ARID3B	Active
LOC102723750	Active
EDC3	Active
CSK	Active
ULK3	Active
SCAMP2	Active
MPI	Active
FAM219B	Active
COX5A	Active
C15orf39	Active
COMMD4	Active
MAN2C1	Active
PTPN9	Active
SNUPN	Active
IMP3	Active
SNX33	Active
UBE2Q2	Active
FBXO22	Active
ETFA	Active
SCAPER	Active
RCN2	Active
LOC440292	Active
TBC1D2B	Active
CIB2	Active
IDH3A	Active
WDR61	Active
IREB2	Active
PSMA4	Active
CHRNA5	Active
ADAMTS7	Active
MORF4L1	Active
TMED3	Active
ST20-MTHFS	Active
MTHFS	Active
ST20	Active
ST20-AS1	Active
ZFAND6	Active
FAH	Active
MESD	Active
TLNRD1	Active
STARD5	Active
TMC3-AS1	Active
MEX3B	Active
EFL1	Active
SAXO2	Active
RPS17	Active
AP3B2	Active
SNHG21	Active
WHAMM	Active
HOMER2	Active
FAM103A1	Active
C15orf40	Active
BTBD1	Active
MIR4515	Active
HDGFL3	Active
SH3GL3	Active
LINC00933	Active
ZSCAN2	Active
WDR73	Active
NMB	Active
SEC11A	Active
PDE8A	Active
MIR7706	Active
AKAP13	Active
KLHL25	Active
MRPL46	Active
MRPS11	Active
MFGE8	Active
ABHD2	Active
FANCI	Active
POLG	Active
TICRR	Active
C15orf38-AP3S2	Active
AP3S2	Active
ARPIN	Active
ZNF710	Active
IDH2	Active
IDH2-DT	Active
SEMA4B	Active
CIB1	Active
GDPGP1	Active
NGRN	Active
ZNF774	Active
IQGAP1	Active
CRTC3-AS1	Active
BLM	Active
MAN2A2	Active
HDDC3	Active
RCCD1	Active
PRC1	Active
VPS33B	Active
VPS33B-DT	Active
LINC01578	Active
CHD2	Active
MIR3175	Active
IRAIN	Active
IGF1R	Active
LUNAR1	Active
TTC23	Active
LRRC28	Active
LOC107984790	Active
MEF2A	Active
LYSMD4	Active
CHSY1	Active
SELENOS	Active
SNRPA1	Active
TM2D3	Active
TARSL2	Active
SLX4	Active
DNASE1	Active
TRAP1	Active
CREBBP	Active
LOC105371062	Active
LINC01569	Active
TFAP4	Active
CORO7-PAM16	Active
CORO7	Active
DNAJA3	Active
NMRAL1	Active
HMOX2	Active
CDIP1	Active
C16orf96	Active
UBALD1	Active
ANKS3	Active
C16orf71	Active
ZNF500	Active
ROGDI	Active
GLYR1	Active
UBN1	Active
PPL	Active
NAGPA	Active
NAGPA-AS1	Active
ALG1	Active
EEF2KMT	Active
METTL22	Active
TMEM186	Active
PMM2	Active
CARHSP1	Active
USP7	Active
C16orf72	Active
ATF7IP2	Active
EMP2	Active
DEXI	Active
CLEC16A	Active
SOCS1	Active
LOC105371083	Active
RMI2	Active
SNN	Active
TXNDC11	Active
ZC3H7A	Active
RSL1D1	Active
LOC105371084	Active
GSPT1	Active
LOC112268177	Active
NPIPB2	Active
SNX29	Active
CPPED1	Active
MKL2	Active
PARN	Active
BFAR	Active
NOMO1	Active
PDXDC1	Active
NTAN1	Active
RRN3	Active
LOC100505915	Active
MIR3180-4	Active
MPV17L	Active
MARF1	Active
NDE1	Active
MIR484	Active
FOPNL	Active
LOC107984869	Active
ABCC1	Active
NOMO3	Active
RPS15A	Active
ARL6IP1	Active
SMG1	Active
LOC107984844	Active
LOC102723385	Active
COQ7	Active
ITPRIPL2	Active
TMC5	Active
GDE1	Active
CCP110	Active
VPS35L	Active
THUMPD1	Active
ACSM3	Active
ERI2	Active
REXO5	Active
DCUN1D3	Active
LYRM1	Active
DNAH3	Active
TMEM159	Active
LOC101927814	Active
UQCRC2	Active
EEF2K	Active
POLR3E	Active
CDR2	Active
LOC440346	Active
USP31	Active
COG7	Active
GGA2	Active
EARS2	Active
UBFD1	Active
NDUFAB1	Active
PALB2	Active
DCTN5	Active
PLK1	Active
RBBP6	Active
ARHGAP17	Active
LINC02175	Active
LCMT1-AS1	Active
LCMT1	Active
ZKSCAN2	Active
KDM8	Active
NSMCE1	Active
FLJ21408	Active
IL4R	Active
GTF3C1	Active
KIAA0556	Active
XPO6	Active
CLN3	Active
SGF29	Active
ATXN2L	Active
SH2B1	Active
RABEP2	Active
NFATC2IP	Active
SPNS1	Active
KIF22	Active
MAZ	Active
PRRT2	Active
PAGR1	Active
CDIPT	Active
CDIPTOSP	Active
SEZ6L2	Active
ASPHD1	Active
KCTD13	Active
LOC107984836	Active
TMEM219	Active
TAOK2	Active
HIRIP3	Active
INO80E	Active
FAM57B	Active
ALDOA	Active
PPP4C	Active
TBX6	Active
YPEL3	Active
LOC101928595	Active
MAPK3	Active
CD2BP2	Active
LOC101928707	Active
TBC1D10B	Active
MYLPF	Active
ZNF48	Active
ZNF771	Active
DCTPP1	Active
SEPHS2	Active
ZNF747	Active
LOC107984875	Active
ZNF764	Active
ZNF688	Active
